season,game_id,period,team,teamCode,shooterName,shotType,xCordAdjusted,yCordAdjusted,shotDistance,shotAngleAdjusted,shotRebound,shotRush,shotOnEmptyNet,homeSkatersOnIce,awaySkatersOnIce,goal
2023,20582,2,HOME,MTL,Player229,WRIST,59.4,42.2,51.6,55.0,0,0,0,5,5,0
2022,20003,1,AWAY,TBL,Player230,TIP-IN,78.3,8.8,13.9,39.4,0,0,0,5,5,0
2023,20568,2,HOME,TOR,Player231,WRIST,50.2,55.5,67.8,55.0,0,1,0,5,5,0
2022,20974,2,HOME,TBL,Player232,WRIST,66.7,18.9,29.2,40.3,0,0,0,6,5,0
2023,20270,1,HOME,NYR,Player233,WRIST,60.0,24.1,37.7,39.7,0,0,0,5,5,0
2023,21060,2,AWAY,EDM,Player234,BACKHAND,73.4,14.9,21.6,43.5,0,0,0,5,3,1
2023,21073,1,HOME,TBL,Player235,WRIST,57.1,11.0,33.8,19.0,0,0,0,5,5,0
2022,21050,3,AWAY,VGK,Player236,SNAP,72.5,31.7,35.7,62.5,0,1,0,5,5,0
2023,21245,1,HOME,NYR,Player237,WRIST,71.8,-50.4,53.3,71.1,0,1,0,5,5,0
2023,21003,2,AWAY,VGK,Player238,WRIST,70.3,14.0,23.4,36.8,0,0,0,5,5,0
2023,20754,1,AWAY,EDM,Player239,WRIST,82.2,-4.2,8.0,31.7,0,1,0,5,5,0
2023,20507,2,AWAY,VGK,Player240,WRIST,66.3,-19.1,29.7,40.1,0,1,0,4,5,0
2022,20814,1,HOME,VGK,Player241,SLAP,80.8,-15.7,17.8,62.3,0,0,0,5,4,0
2022,20750,2,AWAY,TOR,Player242,WRIST,84.3,-5.4,7.2,48.7,0,0,0,5,5,1
2022,20127,1,AWAY,BOS,Player243,WRIST,40.5,32.8,58.6,34.1,0,0,0,5,5,0
2022,21124,2,HOME,TOR,Player244,WRIST,85.8,28.8,29.0,83.7,0,0,0,5,5,0
2023,20336,2,AWAY,NYR,Player245,SNAP,53.8,11.9,37.2,18.7,0,0,0,5,5,0
2023,21043,3,HOME,COL,Player246,SLAP,61.0,5.0,28.4,10.1,0,0,0,5,5,0
2022,20228,1,AWAY,TBL,Player247,WRIST,62.3,-4.2,27.0,8.9,0,0,0,5,5,0
2022,20376,3,HOME,COL,Player248,WRIST,77.3,6.9,13.6,30.3,0,0,0,5,5,0
2022,21114,1,AWAY,TOR,Player249,WRIST,55.7,-24.9,41.5,36.8,0,0,0,4,5,0
2023,21091,2,HOME,CAR,Player0,SLAP,86.8,-5.5,5.9,67.9,0,0,0,5,5,0
2022,20450,1,HOME,NYR,Player1,WRIST,26.8,-29.9,69.0,25.6,0,0,0,5,4,0
2022,20280,2,HOME,CAR,Player2,SNAP,48.8,20.8,45.2,27.3,0,1,0,5,5,0
2023,20140,2,HOME,COL,Player3,SLAP,83.2,-4.7,7.4,39.2,0,0,0,5,5,1
2023,20060,3,AWAY,COL,Player4,WRIST,85.6,6.6,7.4,62.8,0,0,0,5,5,0
2023,20602,1,AWAY,CAR,Player5,BACKHAND,80.4,-4.0,9.5,24.7,0,0,0,3,5,0
2023,20289,3,AWAY,EDM,Player6,WRIST,71.6,7.2,18.8,22.5,0,0,0,5,5,0
2023,20675,1,AWAY,PIT,Player7,SNAP,61.9,-18.8,33.0,34.7,0,0,0,5,5,0
2022,20790,1,HOME,COL,Player8,BACKHAND,78.6,-21.5,23.9,64.2,0,0,0,5,5,0
2023,21097,3,AWAY,TOR,Player9,WRIST,76.7,17.2,21.2,54.4,0,0,0,5,5,0
2022,20837,3,HOME,MTL,Player10,WRIST,76.1,20.2,24.0,57.6,0,0,0,5,4,0
2023,20765,3,AWAY,MTL,Player11,WRIST,64.2,13.5,28.2,28.5,0,0,0,5,5,0
2022,20104,1,HOME,TOR,Player12,SNAP,74.0,4.0,15.5,14.8,0,0,0,4,5,0
2022,20564,3,HOME,TBL,Player13,SLAP,69.5,8.4,21.2,23.3,0,0,0,5,5,0
2022,20237,1,AWAY,TOR,Player14,WRIST,87.3,-21.3,21.3,85.5,0,0,0,5,5,0
2023,21248,1,AWAY,NYR,Player15,SLAP,57.3,-25.9,40.9,39.3,0,0,0,5,6,0
2022,20726,3,AWAY,NYR,Player16,TIP-IN,80.7,3.3,9.0,21.7,0,0,0,5,5,0
2022,20711,3,AWAY,EDM,Player17,TIP-IN,83.4,8.4,10.1,56.3,0,0,0,5,4,0
2023,20948,2,AWAY,PIT,Player18,BACKHAND,81.7,-22.1,23.3,71.6,0,0,0,5,4,0
2023,20196,3,AWAY,TBL,Player19,SNAP,80.7,18.7,20.4,66.0,0,0,1,5,5,0
2022,21144,1,AWAY,COL,Player20,SNAP,85.4,-17.7,18.1,78.4,0,0,0,5,4,0
2022,20427,2,AWAY,TOR,Player21,SNAP,70.0,-18.8,26.8,44.7,0,0,0,5,5,0
2023,20663,3,HOME,EDM,Player22,SLAP,56.5,16.6,36.5,27.1,0,1,0,5,4,0
2023,21226,2,AWAY,VGK,Player23,WRIST,51.8,41.0,55.3,47.8,0,0,0,5,5,0
2022,20154,1,AWAY,PIT,Player24,WRIST,78.7,10.9,15.0,46.6,0,0,0,5,5,0
2022,21202,3,AWAY,TBL,Player25,BACKHAND,67.2,10.9,24.4,26.6,0,1,0,5,5,0
2023,20540,1,AWAY,TBL,Player26,TIP-IN,58.0,49.1,58.0,57.7,0,1,0,5,5,0
2022,20286,3,AWAY,COL,Player27,WRIST,78.9,-26.5,28.4,69.2,0,0,0,5,5,0
2022,20534,2,AWAY,MTL,Player28,WRIST,75.3,19.5,23.9,54.9,0,0,0,5,5,0
2022,20025,3,HOME,MTL,Player29,WRIST,58.7,-4.3,30.6,8.0,0,0,0,5,5,0
2023,20241,2,AWAY,TBL,Player30,TIP-IN,82.0,11.9,13.8,59.5,0,0,0,5,5,0
2022,20045,3,HOME,PIT,Player31,WRIST,80.3,-19.2,21.1,65.6,0,0,0,5,5,0
2022,20436,3,AWAY,EDM,Player32,SLAP,56.9,-21.7,38.8,34.0,0,0,0,5,5,0
2022,21095,2,AWAY,COL,Player33,TIP-IN,68.9,16.5,26.0,39.4,0,0,0,5,5,0
2022,21292,2,AWAY,EDM,Player34,WRIST,72.1,-57.4,59.8,73.6,0,0,0,4,5,0
2023,20274,2,AWAY,COL,Player35,SNAP,86.6,12.7,12.9,79.2,0,0,0,5,3,0
2023,20287,1,HOME,TBL,Player36,DEFLECTED,28.7,-16.2,62.4,15.0,0,0,0,5,5,0
2022,20913,3,AWAY,COL,Player37,WRIST,77.0,5.3,13.1,23.9,0,0,0,5,5,0
2022,21127,1,AWAY,MTL,Player38,SNAP,79.7,-13.7,16.6,56.0,0,0,0,5,5,0
2022,20970,2,AWAY,BOS,Player39,WRIST,86.8,-0.9,2.4,21.9,0,0,0,5,5,0
2022,20846,1,HOME,EDM,Player40,TIP-IN,77.4,-8.0,14.0,34.5,0,0,0,5,5,0
2022,20769,1,HOME,BOS,Player41,WRIST,84.5,-14.5,15.2,72.7,0,0,0,5,3,0
2022,20416,1,AWAY,TBL,Player42,WRIST,70.2,44.9,48.7,67.3,0,0,0,5,5,0
2022,20832,3,AWAY,EDM,Player43,WRIST,80.9,8.6,11.8,46.6,0,0,0,5,4,0
2023,20338,1,AWAY,PIT,Player44,WRIST,81.7,7.7,10.6,46.5,0,0,0,6,5,0
2022,21236,2,AWAY,NYR,Player45,SNAP,72.4,14.4,22.0,40.9,0,0,0,5,5,0
2023,21144,3,HOME,TOR,Player46,BACKHAND,54.5,18.9,39.3,28.6,0,0,0,4,5,0
2023,20676,3,HOME,MTL,Player47,WRIST,86.2,-7.4,7.9,69.5,0,0,0,5,5,0
2023,20041,2,HOME,BOS,Player48,SLAP,68.0,15.6,26.1,36.8,0,0,0,6,5,0
2023,21084,3,HOME,EDM,Player49,WRIST,32.3,-40.0,69.4,35.2,0,0,0,5,5,0
2023,20438,3,HOME,COL,Player50,WRIST,72.7,-5.1,17.1,17.2,0,0,0,5,5,0
2022,20427,2,HOME,TOR,Player51,TIP-IN,81.1,10.5,13.1,53.3,0,1,0,5,3,0
2022,20386,3,HOME,VGK,Player52,WRIST,81.5,2.4,7.9,17.4,0,0,0,5,5,0
2023,20901,1,AWAY,CAR,Player53,WRAP-AROUND,83.1,-22.6,23.4,75.4,0,0,0,5,5,0
2022,21121,1,HOME,EDM,Player54,WRIST,69.8,11.0,22.1,29.9,0,0,0,5,6,0
2023,20048,1,HOME,NYR,Player55,WRAP-AROUND,70.2,0.8,18.8,2.6,0,0,0,5,5,0
2022,20427,2,AWAY,MTL,Player56,BACKHAND,80.5,25.0,26.4,71.1,0,0,0,5,5,0
2022,20727,2,HOME,TBL,Player57,SLAP,76.5,19.9,23.5,57.8,0,0,0,4,5,0
2022,20409,1,HOME,NYR,Player58,DEFLECTED,78.4,-22.1,24.5,64.4,0,0,0,5,3,0
2022,20829,2,AWAY,PIT,Player59,WRIST,68.5,12.0,23.7,30.5,0,0,0,5,4,1
2022,20215,3,HOME,TBL,Player60,WRIST,56.0,5.3,33.4,9.1,0,1,0,5,5,0
2022,20369,1,HOME,NYR,Player61,WRAP-AROUND,80.8,-1.6,8.3,11.3,0,0,0,5,5,0
2023,21184,2,AWAY,BOS,Player62,WRIST,77.7,6.9,13.2,31.3,0,0,0,5,5,0
2022,20907,1,AWAY,PIT,Player63,SLAP,81.9,-27.4,28.3,75.5,0,0,0,5,5,0
2023,20096,2,AWAY,COL,Player64,DEFLECTED,80.1,-2.3,9.2,14.5,0,0,0,5,5,0
2023,20482,1,HOME,EDM,Player65,SNAP,66.8,10.0,24.3,24.3,0,1,0,6,5,0
2022,20836,2,HOME,BOS,Player66,SLAP,68.1,-5.7,21.6,15.2,0,0,0,5,5,0
2023,20004,2,HOME,TOR,Player67,WRIST,74.0,-11.2,18.7,36.9,0,0,0,5,5,0
2023,20745,3,HOME,TOR,Player68,SNAP,84.0,-7.5,9.0,56.3,1,0,0,4,5,0
2022,21273,2,AWAY,TBL,Player69,WRAP-AROUND,80.4,-8.5,12.1,44.4,0,0,0,5,5,0
2023,20698,3,HOME,TOR,Player70,WRIST,67.0,19.5,29.4,41.6,0,0,0,5,5,0
2022,20599,2,AWAY,TOR,Player71,WRIST,56.2,-17.9,37.3,28.6,0,0,0,5,5,0
2022,20270,3,HOME,NYR,Player72,WRIST,81.2,10.0,12.6,52.1,0,0,0,5,5,0
2022,20284,2,AWAY,BOS,Player73,WRIST,77.8,-11.1,15.7,44.7,0,1,0,5,5,0
2022,21059,3,HOME,TBL,Player74,SNAP,78.4,14.0,17.6,52.8,0,0,0,6,5,0
2023,21057,1,AWAY,CAR,Player75,DEFLECTED,87.5,-5.8,6.0,75.9,0,0,0,5,5,0
2022,21299,1,HOME,COL,Player76,WRIST,85.3,-8.7,9.5,66.9,0,0,0,5,5,0
2022,20415,2,HOME,NYR,Player77,WRIST,78.8,25.1,27.0,67.9,0,0,0,4,5,0
2023,20027,3,HOME,BOS,Player78,WRIST,76.6,-11.2,16.7,42.1,0,0,0,5,4,0
2023,21052,1,AWAY,VGK,Player79,SNAP,81.2,4.0,8.7,27.1,0,0,0,5,5,0
2022,20031,1,HOME,MTL,Player80,WRIST,72.0,10.9,20.2,32.8,0,1,0,5,6,0
2022,20933,1,AWAY,CAR,Player81,WRIST,80.9,4.0,9.1,26.4,0,0,0,5,5,0
2022,20566,1,AWAY,BOS,Player82,WRIST,70.4,9.4,20.8,26.8,0,0,0,5,5,0
2022,20029,1,AWAY,CAR,Player83,SNAP,56.2,-18.0,37.4,28.7,0,0,0,5,5,0
2023,20182,2,AWAY,TOR,Player84,SLAP,78.6,48.4,49.5,77.9,0,0,0,5,4,0
2022,20179,2,HOME,EDM,Player85,SNAP,60.7,-41.9,50.6,56.0,0,0,0,5,5,0
2022,21004,2,AWAY,BOS,Player86,DEFLECTED,65.3,20.2,31.1,40.4,0,0,0,5,5,0
2022,21222,2,AWAY,NYR,Player87,SNAP,85.6,3.6,4.9,46.6,0,0,0,4,5,0
2023,20146,2,HOME,BOS,Player88,WRIST,64.3,-13.5,28.2,28.7,0,0,0,5,5,0
2022,20874,2,HOME,EDM,Player89,DEFLECTED,74.1,19.2,24.2,52.2,0,0,0,5,5,0
2022,20946,3,HOME,NYR,Player90,WRIST,78.8,12.6,16.2,50.9,0,0,0,5,5,1
2023,20201,1,HOME,PIT,Player91,WRIST,79.2,-32.2,33.7,73.0,0,1,0,5,5,0
2023,20872,1,AWAY,COL,Player92,TIP-IN,82.0,-2.8,7.6,21.6,0,0,0,5,5,0
2022,20077,2,HOME,MTL,Player93,WRIST,87.8,43.2,43.2,88.4,0,0,0,5,5,0
2022,21252,2,HOME,EDM,Player94,TIP-IN,84.6,12.1,12.9,69.9,0,0,0,5,5,0
2022,20861,1,AWAY,TOR,Player95,TIP-IN,59.9,-6.9,30.0,13.4,0,0,0,5,5,0
2022,20636,2,AWAY,NYR,Player96,WRIST,85.3,20.6,21.0,79.9,0,0,0,6,5,0
2023,20183,2,AWAY,COL,Player97,WRIST,81.4,-10.7,13.1,54.7,0,0,0,5,5,0
2023,21169,1,AWAY,NYR,Player98,WRIST,57.9,-20.5,37.2,33.3,0,1,0,5,4,0
2022,21184,1,HOME,MTL,Player99,BACKHAND,84.1,13.2,14.0,69.7,0,0,0,5,5,0
2023,20765,3,AWAY,COL,Player100,WRIST,81.0,16.3,18.1,63.9,0,0,0,5,3,0
2023,21143,1,HOME,COL,Player101,BACKHAND,87.1,-13.5,13.6,82.1,0,0,0,5,5,0
2023,21056,2,AWAY,BOS,Player102,TIP-IN,47.2,-33.7,53.8,38.9,0,1,0,5,5,0
2023,20361,2,AWAY,EDM,Player103,DEFLECTED,85.6,9.7,10.3,70.7,0,0,0,4,5,0
2022,21219,1,AWAY,BOS,Player104,WRIST,79.9,12.9,15.8,54.7,0,0,1,5,5,0
2022,20006,2,AWAY,TOR,Player105,SNAP,77.6,-4.8,12.4,22.9,0,0,0,5,5,0
2022,20465,1,AWAY,TOR,Player106,SLAP,83.6,-4.7,7.2,41.3,0,0,1,5,5,0
2022,20512,1,HOME,COL,Player107,WRIST,53.0,24.3,43.5,34.0,1,0,0,5,5,0
2023,21240,3,AWAY,EDM,Player108,WRIST,76.6,17.3,21.3,54.2,0,0,0,5,6,0
2023,20825,1,AWAY,VGK,Player109,WRIST,64.6,-15.3,28.7,32.1,0,0,0,5,5,0
2023,20020,2,AWAY,CAR,Player110,WRIST,80.8,13.0,15.4,57.8,0,0,0,5,6,0
2022,20059,3,HOME,NYR,Player111,WRIST,63.7,5.9,26.0,13.2,0,0,0,5,5,0
2023,20332,2,HOME,EDM,Player112,SNAP,84.9,22.6,23.0,79.8,0,0,0,5,5,0
2022,20482,3,HOME,MTL,Player113,WRIST,66.0,32.5,39.8,54.8,0,0,0,5,5,0
2023,20339,3,AWAY,BOS,Player114,WRIST,83.1,12.5,13.9,64.6,0,0,0,5,5,0
2022,20212,2,HOME,BOS,Player115,BACKHAND,55.2,22.4,40.5,33.5,0,0,0,4,5,0
2023,20452,1,AWAY,CAR,Player116,WRIST,60.2,-27.3,39.7,43.4,0,0,0,5,5,0
2022,21248,3,HOME,VGK,Player117,WRIST,44.7,51.9,68.2,49.5,0,0,0,5,5,0
2022,20525,1,HOME,PIT,Player118,TIP-IN,77.6,9.4,14.8,39.7,0,1,0,5,5,1
2022,20212,3,HOME,PIT,Player119,WRIST,85.8,-1.7,3.7,27.9,0,0,0,4,5,1
2023,20181,2,AWAY,MTL,Player120,WRIST,46.5,8.8,43.4,11.6,0,1,0,5,5,0
2023,20424,2,AWAY,TOR,Player121,TIP-IN,72.5,-7.7,18.2,25.0,0,0,0,5,5,1
2022,20383,1,HOME,EDM,Player122,WRIST,64.7,-18.5,30.5,37.3,0,0,0,5,5,0
2022,21186,1,AWAY,COL,Player123,DEFLECTED,73.9,9.2,17.7,31.2,0,0,0,5,5,0
2023,20831,2,HOME,CAR,Player124,WRIST,27.5,51.1,80.0,39.7,0,0,0,5,5,0
2023,21274,1,HOME,BOS,Player125,SNAP,85.5,-4.3,5.5,50.7,1,0,0,4,5,1
2022,20845,2,AWAY,EDM,Player126,BACKHAND,63.0,56.2,61.9,65.2,0,0,0,5,4,0
2022,20591,3,AWAY,MTL,Player127,BACKHAND,77.1,9.3,15.1,37.9,0,0,0,5,5,0
2023,21216,2,HOME,EDM,Player128,SLAP,86.5,-6.2,6.7,67.7,0,0,0,5,5,0
2023,20377,3,AWAY,NYR,Player129,WRIST,78.7,5.0,11.4,25.9,0,0,0,5,5,0
2023,20103,2,AWAY,COL,Player130,SLAP,84.2,13.7,14.6,70.7,0,0,0,4,5,0
2023,20821,1,AWAY,CAR,Player131,WRIST,61.6,48.7,55.9,60.7,0,0,0,5,5,0
2023,20005,1,AWAY,CAR,Player132,WRIST,76.0,12.2,17.8,43.0,0,0,0,5,5,0
2022,20321,3,AWAY,EDM,Player133,BACKHAND,34.1,8.9,55.6,9.2,0,0,0,4,4,0
2023,20893,3,AWAY,VGK,Player134,TIP-IN,77.1,10.6,15.9,41.5,0,0,0,5,5,0
2023,21184,2,HOME,CAR,Player135,SLAP,48.2,32.7,52.3,38.7,0,0,0,5,5,0
2022,20704,3,AWAY,NYR,Player136,DEFLECTED,69.6,-9.9,21.8,26.9,0,0,1,5,5,1
2022,21107,1,AWAY,CAR,Player137,DEFLECTED,80.3,-7.0,11.1,38.8,0,0,0,5,5,0
2022,20551,3,HOME,NYR,Player138,TIP-IN,88.0,-12.4,12.4,85.5,0,0,0,5,5,0
2022,21298,3,HOME,MTL,Player139,SNAP,85.3,4.0,5.5,47.0,0,0,0,5,5,0
2022,21128,3,HOME,VGK,Player140,SLAP,80.1,12.2,15.1,53.9,0,0,0,5,5,0
2023,20949,1,AWAY,PIT,Player141,WRIST,84.3,-4.4,6.4,43.1,0,0,0,5,6,0
2022,20290,3,AWAY,EDM,Player142,WRAP-AROUND,70.0,5.3,19.7,15.6,0,0,0,5,5,0
2022,20178,1,AWAY,VGK,Player143,WRIST,65.5,20.1,30.9,40.6,0,0,0,4,4,1
2022,21208,3,AWAY,NYR,Player144,SNAP,84.9,6.4,7.6,57.3,0,0,0,5,5,0
2023,21207,1,HOME,EDM,Player145,WRIST,63.3,12.1,28.4,25.1,0,0,0,5,5,0
2022,20573,3,AWAY,NYR,Player146,WRIST,79.9,-20.2,22.1,65.7,0,0,0,5,6,0
2022,20704,3,HOME,PIT,Player147,SLAP,76.4,-8.9,15.4,35.1,0,0,0,5,5,0
2023,21188,2,HOME,TBL,Player148,WRIST,69.8,25.7,32.1,53.3,0,0,0,5,5,0
2023,20996,2,HOME,COL,Player149,WRIST,79.0,-10.1,14.2,45.4,0,0,0,5,5,0
2023,21053,1,HOME,TOR,Player150,WRIST,68.8,8.3,21.9,22.4,0,0,0,5,4,0
2023,20406,2,AWAY,MTL,Player151,SLAP,71.4,1.7,17.7,5.4,0,0,0,5,5,0
2022,20695,3,HOME,CAR,Player152,WRIST,77.0,-18.2,21.8,56.6,0,1,0,5,5,0
2023,20022,1,HOME,VGK,Player153,WRAP-AROUND,84.0,2.8,5.7,29.0,0,0,0,5,5,0
2023,20954,3,AWAY,PIT,Player154,TIP-IN,76.4,15.0,19.6,50.0,0,0,0,4,5,0
2022,20125,1,HOME,BOS,Player155,WRIST,56.9,21.2,38.5,33.4,0,0,0,5,5,0
2023,20671,3,AWAY,PIT,Player156,WRIST,69.5,-9.3,21.6,25.5,0,0,0,5,5,0
2022,20170,1,AWAY,MTL,Player157,SNAP,68.5,-17.3,26.8,40.1,0,0,0,5,5,0
2023,21230,2,AWAY,COL,Player158,DEFLECTED,66.4,-33.8,40.7,56.3,0,0,0,5,5,0
2022,21015,2,AWAY,CAR,Player159,WRIST,88.2,2.9,3.0,75.0,0,0,0,4,3,0
2022,20905,1,HOME,EDM,Player160,SNAP,61.7,-39.5,48.0,55.3,0,0,0,5,4,0
2023,20420,3,HOME,EDM,Player161,SNAP,67.1,-10.2,24.2,25.0,0,0,0,5,5,0
2022,20316,3,HOME,CAR,Player162,WRIST,75.4,-13.4,19.1,44.6,0,1,0,5,5,0
2022,20036,2,AWAY,EDM,Player163,BACKHAND,82.0,9.0,11.4,52.1,0,0,0,5,5,0
2023,21295,2,HOME,MTL,Player164,SNAP,82.2,-7.8,10.4,49.2,0,0,0,5,5,0
2023,20829,2,HOME,CAR,Player165,SNAP,79.7,14.1,17.0,56.6,0,0,0,5,5,0
2022,21078,2,AWAY,PIT,Player166,BACKHAND,73.1,7.5,17.6,25.4,0,0,0,5,5,0
2023,20778,1,AWAY,MTL,Player167,WRIST,80.1,-17.4,19.5,62.9,0,0,0,5,5,0
2022,20239,2,AWAY,MTL,Player168,SNAP,74.3,3.6,15.1,13.9,0,1,0,5,5,0
2023,20793,2,AWAY,MTL,Player169,SLAP,63.1,8.5,27.2,18.1,1,0,0,4,5,0
2022,20648,2,AWAY,PIT,Player170,WRIST,54.0,25.7,43.4,36.3,0,0,0,4,5,0
2022,20063,1,AWAY,VGK,Player171,SLAP,77.6,-14.4,18.4,51.7,0,0,0,5,5,0
2023,20813,2,AWAY,VGK,Player172,WRIST,72.3,-13.0,21.2,37.8,0,0,0,6,5,0
2023,21228,2,AWAY,EDM,Player173,WRIST,44.9,-17.3,47.4,21.4,0,0,0,5,5,0
2023,20707,3,AWAY,COL,Player174,WRIST,83.3,9.1,10.7,57.7,1,0,1,5,5,0
2022,20319,2,HOME,MTL,Player175,BACKHAND,85.0,-21.5,21.9,79.5,0,0,0,5,4,0
2022,21052,3,HOME,BOS,Player176,WRIST,61.6,-24.0,36.4,41.2,0,0,0,5,5,0
2022,21258,1,HOME,TOR,Player177,WRIST,73.4,-23.0,27.8,55.8,0,0,0,3,5,0
2022,20359,2,AWAY,CAR,Player178,WRIST,63.7,25.5,36.0,45.2,0,0,0,5,4,0
2022,21192,3,HOME,MTL,Player179,DEFLECTED,75.8,8.1,15.5,31.4,0,0,0,5,5,0
2022,20940,2,AWAY,CAR,Player180,SNAP,63.2,-52.1,58.1,63.7,0,0,0,5,5,0
2022,20955,3,HOME,CAR,Player181,WRIST,71.1,-8.5,19.8,25.4,0,0,0,4,6,0
2023,20144,1,AWAY,VGK,Player182,WRIST,83.4,3.3,6.5,30.3,0,0,0,5,5,0
2023,21284,3,HOME,EDM,Player183,SLAP,87.5,11.8,11.9,82.5,0,0,0,6,5,0
2022,20022,1,AWAY,PIT,Player184,WRIST,87.8,-1.6,2.0,54.4,0,0,0,5,5,0
2023,21160,1,HOME,NYR,Player185,WRIST,63.8,26.9,36.9,46.9,0,0,0,6,4,0
2022,20697,3,AWAY,EDM,Player186,WRIST,55.2,-29.2,44.6,40.8,0,0,0,5,5,0
2023,20842,1,AWAY,EDM,Player187,TIP-IN,75.7,13.9,19.3,46.2,0,0,0,5,5,0
2022,20671,1,AWAY,NYR,Player188,WRIST,83.8,-9.9,11.2,62.6,0,0,0,5,3,0
2023,21007,3,HOME,TOR,Player189,SNAP,77.6,24.0,26.6,64.6,0,1,0,5,6,0
2023,20135,2,HOME,TOR,Player190,WRIST,81.8,20.7,21.9,70.9,0,0,0,5,5,0
2022,20852,3,HOME,TOR,Player191,BACKHAND,73.3,-14.3,21.2,42.4,0,0,0,5,5,0
2022,20814,2,HOME,COL,Player192,WRIST,72.8,28.4,32.7,60.4,0,0,0,5,5,0
2022,20414,1,AWAY,PIT,Player193,WRIST,80.3,13.9,16.4,58.1,0,1,0,5,5,0
2022,21208,2,HOME,BOS,Player194,WRIST,76.3,3.5,13.2,15.3,0,0,0,5,4,0
2022,20317,2,AWAY,MTL,Player195,TIP-IN,50.4,-16.9,42.2,23.7,0,1,0,5,5,0
2023,20217,2,AWAY,EDM,Player196,TIP-IN,84.9,6.7,7.9,58.6,1,0,0,5,5,0
2022,20421,1,AWAY,EDM,Player197,WRIST,75.3,23.3,27.1,59.6,0,0,0,5,5,0
2023,20516,2,AWAY,EDM,Player198,WRIST,84.1,3.5,6.0,35.8,0,0,0,4,5,0
2022,20427,1,AWAY,MTL,Player199,WRIST,71.7,10.5,20.3,31.3,0,0,0,4,5,0
2022,21107,3,HOME,CAR,Player200,WRIST,78.2,8.8,13.9,39.4,0,0,0,5,5,1
2022,21219,1,HOME,EDM,Player201,SLAP,67.1,-8.7,23.5,21.6,0,0,0,5,4,0
2022,20293,1,AWAY,EDM,Player202,SLAP,86.0,26.2,26.4,83.4,0,0,0,5,5,0
2022,20225,3,HOME,MTL,Player203,WRIST,79.4,-14.9,17.7,57.2,0,0,0,5,5,0
2022,20214,2,HOME,BOS,Player204,SNAP,57.1,-31.8,45.0,44.9,0,0,0,5,5,0
2023,20759,1,AWAY,BOS,Player205,WRIST,73.9,9.1,17.6,31.1,0,1,0,5,5,0
2023,20826,3,HOME,MTL,Player206,WRIST,76.5,-18.0,21.9,55.2,0,1,0,5,5,0
2022,20274,2,AWAY,VGK,Player207,BACKHAND,54.0,-30.7,46.6,41.3,0,0,0,5,5,0
2022,20843,3,AWAY,NYR,Player208,SNAP,82.6,-2.8,7.0,23.9,0,0,0,5,5,0
2023,20993,2,HOME,TBL,Player209,SNAP,74.0,-5.7,16.0,20.9,0,0,0,5,6,0
2022,21164,2,HOME,NYR,Player210,WRIST,81.4,7.0,10.3,42.9,0,0,0,5,5,0
2023,20636,1,AWAY,MTL,Player211,SNAP,49.8,-18.4,43.3,25.2,0,1,0,5,5,0
2023,20677,3,AWAY,EDM,Player212,WRIST,86.3,-4.2,5.0,57.6,0,0,0,5,5,0
2023,20424,3,HOME,VGK,Player213,BACKHAND,70.9,15.5,23.8,40.5,0,0,0,5,6,0
2023,21265,2,AWAY,EDM,Player214,TIP-IN,79.8,-29.2,30.6,72.5,0,0,0,5,5,0
2023,20647,3,HOME,MTL,Player215,DEFLECTED,36.7,-60.5,80.0,49.1,0,0,0,4,5,0
2022,20610,2,AWAY,TOR,Player216,SLAP,83.3,11.2,12.6,63.1,1,0,0,5,5,0
2023,21012,1,AWAY,COL,Player217,SNAP,57.6,11.6,33.5,20.2,0,0,0,5,5,0
2023,21174,2,AWAY,VGK,Player218,WRIST,65.3,20.7,31.4,41.1,0,1,0,5,5,0
2022,20292,2,AWAY,TBL,Player219,SNAP,72.8,19.8,25.6,50.7,1,0,0,5,5,0
2022,20522,3,AWAY,NYR,Player220,SNAP,68.7,10.0,22.6,26.3,0,0,0,5,5,0
2022,20110,1,HOME,CAR,Player221,WRIST,57.0,11.7,34.1,20.2,0,0,0,5,5,0
2022,21297,3,AWAY,CAR,Player222,WRIST,65.6,6.4,24.2,15.3,0,0,0,5,5,0
2023,21181,2,AWAY,TBL,Player223,WRIST,76.9,13.3,18.0,47.7,0,0,0,6,6,0
2023,20069,2,AWAY,TBL,Player224,SNAP,66.8,14.0,26.2,32.2,0,0,0,3,5,0
2023,20207,3,HOME,VGK,Player225,SNAP,70.5,-19.9,27.2,47.0,0,0,0,4,5,0
2023,20806,1,HOME,TBL,Player226,SLAP,43.8,4.1,45.4,5.2,0,0,0,5,5,0
2023,21080,1,AWAY,PIT,Player227,SLAP,74.0,8.1,17.1,28.3,0,0,0,5,5,0
2023,20258,1,AWAY,TBL,Player228,WRIST,85.1,-44.8,44.9,85.0,0,0,0,6,5,0
2022,20446,1,AWAY,COL,Player229,WRIST,76.6,-45.7,47.3,74.8,0,0,0,5,5,0
2023,20113,2,AWAY,VGK,Player230,WRIST,50.1,9.3,40.0,13.4,0,0,0,5,5,0
2023,20154,1,HOME,PIT,Player231,WRIST,81.8,-17.1,18.5,67.2,0,0,0,5,3,0
2023,21196,3,AWAY,BOS,Player232,SLAP,67.0,6.2,22.9,15.8,0,0,0,5,5,0
2022,20762,3,HOME,BOS,Player233,SNAP,62.2,18.8,32.7,35.0,0,0,0,5,4,0
